indicator_id,indicator_name,country_code,country_name,year,value
71606,Inequality-adjusted income index,IND,India,2012,0.48474534
73506,Overall loss in HDI due to inequality (%),IND,India,2012,29.31323283
89006,"Maternal mortality ratio (deaths per 100,000 live births)",IND,India,2012,185.0
101606,Inequality in education (%),IND,India,2012,42.4
101706,Inequality in income (%),IND,India,2012,15.8
101806,Inequality in life expectancy (%),IND,India,2012,27.1
103006,Mean years of schooling (years),IND,India,2012,5.538722786
103206,Life expectancy index,IND,India,2012,0.731461538
103606,Income index,IND,India,2012,0.575707055
103706,Education index,IND,India,2012,0.505213537
120606,"Life expectancy at birth, female (years)",IND,India,2012,68.68
121106,"Life expectancy at birth, male (years)",IND,India,2012,66.488
123306,"Expected years of schooling, female (years)",IND,India,2012,11.4232
123406,"Expected years of schooling, male (years)",IND,India,2012,11.3223
123506,"Estimated gross national income per capita, female (2017 PPP $)",IND,India,2012,1666.47008
123606,"Estimated gross national income per capita, male (2017 PPP $)",IND,India,2012,7153.331715
132806,Population under age 5 (millions),IND,India,2012,125.317777
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",IND,India,2012,7.89438
135006,Coefficient of human inequality,IND,India,2012,28.43333333
136906,"Human Development Index (HDI), female",IND,India,2012,0.516301189
137006,"Human Development Index (HDI), male",IND,India,2012,0.650585549
137506,Human Development Index (HDI),IND,India,2012,0.597
138806,Inequality-adjusted HDI (IHDI),IND,India,2012,0.422
149206,Government expenditure on education (% of GDP),IND,India,2012,3.8675
164406,Adjusted net savings (% of GNI),IND,India,2012,22.193299
178306,Gross capital formation (% of GDP),IND,India,2012,38.347416
182106,"Malaria incidence (per 1,000 people at risk)",IND,India,2012,11.85404
194906,GDP per capita (2017 PPP $),IND,India,2012,4574.737325
195706,Gross national income (GNI) per capita (constant 2017 PPP$),IND,India,2012,4520.568478
23806,Population with at least some secondary education (% ages 25 and older),MDA,Moldova (Republic of),2012,95.0373
23906,"Population with at least some secondary education, female (% ages 25 and older)",MDA,Moldova (Republic of),2012,93.6488
24006,"Population with at least some secondary education, male (% ages 25 and older)",MDA,Moldova (Republic of),2012,96.64703
24106,"Mean years of schooling, female (years)",MDA,Moldova (Republic of),2012,11.3293
24206,"Mean years of schooling, male (years)",MDA,Moldova (Republic of),2012,11.5836
38406,Multidimensional poverty index (MPI),MDA,Moldova (Republic of),2012,0.0035339
38506,"Population in multidimensional poverty, intensity of deprivation (%)",MDA,Moldova (Republic of),2012,37.44999
38606,"Population in multidimensional poverty, headcount (%)",MDA,Moldova (Republic of),2012,0.9436332
46006,Mobile phone subscriptions (per 100 people),MDA,Moldova (Republic of),2012,87.9404
46106,Primary school dropout rate (% of primary school cohort),MDA,Moldova (Republic of),2012,5.38253
57206,"Mortality rate, infant (per 1,000 live births)",MDA,Moldova (Republic of),2012,14.401818
57506,"Mortality rate, under-five (per 1,000 live births)",MDA,Moldova (Republic of),2012,16.752925
57806,"Mortality rate, female adult (per 1,000 people)",MDA,Moldova (Republic of),2012,102.165
57906,"Mortality rate, male adult (per 1,000 people)",MDA,Moldova (Republic of),2012,250.591
63206,"Gross enrolment ratio, primary (% of primary school-age population)",MDA,Moldova (Republic of),2012,93.79797
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",MDA,Moldova (Republic of),2012,88.19587
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",MDA,Moldova (Republic of),2012,40.10864
68606,Gender Inequality Index (GII),MDA,Moldova (Republic of),2012,0.246
69206,Life expectancy at birth (years),MDA,Moldova (Republic of),2012,70.581
69706,Expected years of schooling (years),MDA,Moldova (Republic of),2012,11.77853
71406,Inequality-adjusted education index,MDA,Moldova (Republic of),2012,0.665527883
71506,Inequality-adjusted life expectancy index,MDA,Moldova (Republic of),2012,0.691014277
71606,Inequality-adjusted income index,MDA,Moldova (Republic of),2012,0.575294661
73506,Overall loss in HDI due to inequality (%),MDA,Moldova (Republic of),2012,11.57024793
89006,"Maternal mortality ratio (deaths per 100,000 live births)",MDA,Moldova (Republic of),2012,22.0
101006,Population in severe multidimensional poverty (%),MDA,Moldova (Republic of),2012,0.0632738
101406,"Literacy rate, adult (% ages 15 and older)",MDA,Moldova (Republic of),2012,99.13831
101606,Inequality in education (%),MDA,Moldova (Republic of),2012,6.1
101706,Inequality in income (%),MDA,Moldova (Republic of),2012,17.0
101806,Inequality in life expectancy (%),MDA,Moldova (Republic of),2012,11.2
102006,"Population in multidimensional poverty, headcount (thousands) (for the year of the survey)",MDA,Moldova (Republic of),2012,38.0
103006,Mean years of schooling (years),MDA,Moldova (Republic of),2012,11.44743
103206,Life expectancy index,MDA,Moldova (Republic of),2012,0.778169231
103606,Income index,MDA,Moldova (Republic of),2012,0.693126098
103706,Education index,MDA,Moldova (Republic of),2012,0.708762389
117806,Contribution of deprivation in education to the Multidimensional Poverty Index,MDA,Moldova (Republic of),2012,42.38091
117906,Contribution of deprivation in health to the Multidimensional Poverty Index,MDA,Moldova (Republic of),2012,9.183482
118006,Contribution of deprivation in standard of living to the Multidimensional Poverty Index,MDA,Moldova (Republic of),2012,48.43561
120606,"Life expectancy at birth, female (years)",MDA,Moldova (Republic of),2012,74.752
121106,"Life expectancy at birth, male (years)",MDA,Moldova (Republic of),2012,66.415
123306,"Expected years of schooling, female (years)",MDA,Moldova (Republic of),2012,12.0664
123406,"Expected years of schooling, male (years)",MDA,Moldova (Republic of),2012,11.5003
123506,"Estimated gross national income per capita, female (2017 PPP $)",MDA,Moldova (Republic of),2012,8669.936321
123606,"Estimated gross national income per capita, male (2017 PPP $)",MDA,Moldova (Republic of),2012,11092.50677
132806,Population under age 5 (millions),MDA,Moldova (Republic of),2012,0.225612
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",MDA,Moldova (Republic of),2012,79.64987
135006,Coefficient of human inequality,MDA,Moldova (Republic of),2012,11.43333333
136906,"Human Development Index (HDI), female",MDA,Moldova (Republic of),2012,0.728271726
137006,"Human Development Index (HDI), male",MDA,Moldova (Republic of),2012,0.72283806
137506,Human Development Index (HDI),MDA,Moldova (Republic of),2012,0.726
138806,Inequality-adjusted HDI (IHDI),MDA,Moldova (Republic of),2012,0.642
142506,Population vulnerable to multidimensional poverty (%),MDA,Moldova (Republic of),2012,3.699733
149206,Government expenditure on education (% of GDP),MDA,Moldova (Republic of),2012,6.98339
164406,Adjusted net savings (% of GNI),MDA,Moldova (Republic of),2012,14.107994
178306,Gross capital formation (% of GDP),MDA,Moldova (Republic of),2012,24.198519
182806,Population using safely managed drinking-water services (%),MDA,Moldova (Republic of),2012,67.0
183406,"Population in multidimensional poverty, headcount (thousands) (projection for 2018)",MDA,Moldova (Republic of),2012,38.0
194906,GDP per capita (2017 PPP $),MDA,Moldova (Republic of),2012,9000.658921
195706,Gross national income (GNI) per capita (constant 2017 PPP$),MDA,Moldova (Republic of),2012,9835.127489
23806,Population with at least some secondary education (% ages 25 and older),CAF,Central African Republic,2011,18.768
23906,"Population with at least some secondary education, female (% ages 25 and older)",CAF,Central African Republic,2011,10.668
24006,"Population with at least some secondary education, male (% ages 25 and older)",CAF,Central African Republic,2011,27.496
24106,"Mean years of schooling, female (years)",CAF,Central African Republic,2011,2.468
24206,"Mean years of schooling, male (years)",CAF,Central African Republic,2011,5.7349
46006,Mobile phone subscriptions (per 100 people),CAF,Central African Republic,2011,22.4604
46106,Primary school dropout rate (% of primary school cohort),CAF,Central African Republic,2011,53.44371
57206,"Mortality rate, infant (per 1,000 live births)",CAF,Central African Republic,2011,99.287188
57506,"Mortality rate, under-five (per 1,000 live births)",CAF,Central African Republic,2011,145.857713
57806,"Mortality rate, female adult (per 1,000 people)",CAF,Central African Republic,2011,452.883
57906,"Mortality rate, male adult (per 1,000 people)",CAF,Central African Republic,2011,474.343
63206,"Gross enrolment ratio, primary (% of primary school-age population)",CAF,Central African Republic,2011,87.6729
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",CAF,Central African Republic,2011,17.62453
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",CAF,Central African Republic,2011,3.13708
68606,Gender Inequality Index (GII),CAF,Central African Republic,2011,0.68
69206,Life expectancy at birth (years),CAF,Central African Republic,2011,47.95
69706,Expected years of schooling (years),CAF,Central African Republic,2011,6.96615
71406,Inequality-adjusted education index,CAF,Central African Republic,2011,0.171445154
71506,Inequality-adjusted life expectancy index,CAF,Central African Republic,2011,0.2322
71606,Inequality-adjusted income index,CAF,Central African Republic,2011,0.275115376
73506,Overall loss in HDI due to inequality (%),CAF,Central African Republic,2011,40.64171123
89006,"Maternal mortality ratio (deaths per 100,000 live births)",CAF,Central African Republic,2011,981.0
101606,Inequality in education (%),CAF,Central African Republic,2011,45.9
101706,Inequality in income (%),CAF,Central African Republic,2011,28.1
101806,Inequality in life expectancy (%),CAF,Central African Republic,2011,46.0
103006,Mean years of schooling (years),CAF,Central African Republic,2011,3.702
103206,Life expectancy index,CAF,Central African Republic,2011,0.43
103606,Income index,CAF,Central African Republic,2011,0.382636128
103706,Education index,CAF,Central African Republic,2011,0.316904167
120606,"Life expectancy at birth, female (years)",CAF,Central African Republic,2011,49.484
121106,"Life expectancy at birth, male (years)",CAF,Central African Republic,2011,46.406
123306,"Expected years of schooling, female (years)",CAF,Central African Republic,2011,5.6455
123406,"Expected years of schooling, male (years)",CAF,Central African Republic,2011,8.2868
123506,"Estimated gross national income per capita, female (2017 PPP $)",CAF,Central African Republic,2011,1002.420241
123606,"Estimated gross national income per capita, male (2017 PPP $)",CAF,Central African Republic,2011,1521.03466
132806,Population under age 5 (millions),CAF,Central African Republic,2011,0.739165
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",CAF,Central African Republic,2011,5.08724
135006,Coefficient of human inequality,CAF,Central African Republic,2011,40.0
136906,"Human Development Index (HDI), female",CAF,Central African Republic,2011,0.325725658
137006,"Human Development Index (HDI), male",CAF,Central African Republic,2011,0.425513952
137506,Human Development Index (HDI),CAF,Central African Republic,2011,0.374
138806,Inequality-adjusted HDI (IHDI),CAF,Central African Republic,2011,0.222
149206,Government expenditure on education (% of GDP),CAF,Central African Republic,2011,1.10792
178306,Gross capital formation (% of GDP),CAF,Central African Republic,2011,13.708464
182106,"Malaria incidence (per 1,000 people at risk)",CAF,Central African Republic,2011,419.33455
194906,GDP per capita (2017 PPP $),CAF,Central African Republic,2011,1242.715645
195706,Gross national income (GNI) per capita (constant 2017 PPP$),CAF,Central African Republic,2011,1259.222018
23806,Population with at least some secondary education (% ages 25 and older),ECU,Ecuador,2011,45.34046
23906,"Population with at least some secondary education, female (% ages 25 and older)",ECU,Ecuador,2011,44.8615
24006,"Population with at least some secondary education, male (% ages 25 and older)",ECU,Ecuador,2011,45.87015
24106,"Mean years of schooling, female (years)",ECU,Ecuador,2011,7.9717
24206,"Mean years of schooling, male (years)",ECU,Ecuador,2011,8.2392
46006,Mobile phone subscriptions (per 100 people),ECU,Ecuador,2011,100.583
46106,Primary school dropout rate (% of primary school cohort),ECU,Ecuador,2011,14.53226
57206,"Mortality rate, infant (per 1,000 live births)",ECU,Ecuador,2011,15.005226
57506,"Mortality rate, under-five (per 1,000 live births)",ECU,Ecuador,2011,17.47285
57806,"Mortality rate, female adult (per 1,000 people)",ECU,Ecuador,2011,91.459
57906,"Mortality rate, male adult (per 1,000 people)",ECU,Ecuador,2011,171.742
63206,"Gross enrolment ratio, primary (% of primary school-age population)",ECU,Ecuador,2011,114.11767
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",ECU,Ecuador,2011,96.46614
68606,Gender Inequality Index (GII),ECU,Ecuador,2011,0.424
69206,Life expectancy at birth (years),ECU,Ecuador,2011,75.289
69706,Expected years of schooling (years),ECU,Ecuador,2011,13.93908592
71406,Inequality-adjusted education index,ECU,Ecuador,2011,0.506873876
71506,Inequality-adjusted life expectancy index,ECU,Ecuador,2011,0.7306654
71606,Inequality-adjusted income index,ECU,Ecuador,2011,0.432909029
73506,Overall loss in HDI due to inequality (%),ECU,Ecuador,2011,25.81967213
89006,"Maternal mortality ratio (deaths per 100,000 live births)",ECU,Ecuador,2011,76.0
101406,"Literacy rate, adult (% ages 15 and older)",ECU,Ecuador,2011,91.5869
101606,Inequality in education (%),ECU,Ecuador,2011,22.1
101706,Inequality in income (%),ECU,Ecuador,2011,38.8
101806,Inequality in life expectancy (%),ECU,Ecuador,2011,14.1
103006,Mean years of schooling (years),ECU,Ecuador,2011,7.90427
103206,Life expectancy index,ECU,Ecuador,2011,0.8506
103606,Income index,ECU,Ecuador,2011,0.707367694
103706,Education index,ECU,Ecuador,2011,0.650672498
120606,"Life expectancy at birth, female (years)",ECU,Ecuador,2011,78.217
121106,"Life expectancy at birth, male (years)",ECU,Ecuador,2011,72.483
123306,"Expected years of schooling, female (years)",ECU,Ecuador,2011,13.5758
123406,"Expected years of schooling, male (years)",ECU,Ecuador,2011,13.0303
123506,"Estimated gross national income per capita, female (2017 PPP $)",ECU,Ecuador,2011,7205.69509
123606,"Estimated gross national income per capita, male (2017 PPP $)",ECU,Ecuador,2011,14396.47019
132806,Population under age 5 (millions),ECU,Ecuador,2011,1.56824
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",ECU,Ecuador,2011,52.62466
135006,Coefficient of human inequality,ECU,Ecuador,2011,25.0
136906,"Human Development Index (HDI), female",ECU,Ecuador,2011,0.708757277
137006,"Human Development Index (HDI), male",ECU,Ecuador,2011,0.739396766
137506,Human Development Index (HDI),ECU,Ecuador,2011,0.732
138806,Inequality-adjusted HDI (IHDI),ECU,Ecuador,2011,0.543
149206,Government expenditure on education (% of GDP),ECU,Ecuador,2011,4.72689
164406,Adjusted net savings (% of GNI),ECU,Ecuador,2011,6.6640047
178306,Gross capital formation (% of GDP),ECU,Ecuador,2011,28.142399
182106,"Malaria incidence (per 1,000 people at risk)",ECU,Ecuador,2011,2.74403
182806,Population using safely managed drinking-water services (%),ECU,Ecuador,2011,72.0
194906,GDP per capita (2017 PPP $),ECU,Ecuador,2011,10984.28521
195206,Population using safely managed sanitation services (%),ECU,Ecuador,2011,42.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),ECU,Ecuador,2011,10807.50528
23806,Population with at least some secondary education (% ages 25 and older),EGY,Egypt,2011,57.39670636
23906,"Population with at least some secondary education, female (% ages 25 and older)",EGY,Egypt,2011,53.29107818
24006,"Population with at least some secondary education, male (% ages 25 and older)",EGY,Egypt,2011,61.42825727
24106,"Mean years of schooling, female (years)",EGY,Egypt,2011,5.624
24206,"Mean years of schooling, male (years)",EGY,Egypt,2011,7.716
46006,Mobile phone subscriptions (per 100 people),EGY,Egypt,2011,98.6938
57206,"Mortality rate, infant (per 1,000 live births)",EGY,Egypt,2011,23.285967
57506,"Mortality rate, under-five (per 1,000 live births)",EGY,Egypt,2011,27.764299
57806,"Mortality rate, female adult (per 1,000 people)",EGY,Egypt,2011,119.752
57906,"Mortality rate, male adult (per 1,000 people)",EGY,Egypt,2011,195.894
63206,"Gross enrolment ratio, primary (% of primary school-age population)",EGY,Egypt,2011,99.18449
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",EGY,Egypt,2011,77.60144
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",EGY,Egypt,2011,26.81772
69206,Life expectancy at birth (years),EGY,Egypt,2011,70.543
69706,Expected years of schooling (years),EGY,Egypt,2011,12.01841
71406,Inequality-adjusted education index,EGY,Egypt,2011,0.328543631
71506,Inequality-adjusted life expectancy index,EGY,Egypt,2011,0.669500354
71606,Inequality-adjusted income index,EGY,Egypt,2011,0.598878073
73506,Overall loss in HDI due to inequality (%),EGY,Egypt,2011,24.14307004
89006,"Maternal mortality ratio (deaths per 100,000 live births)",EGY,Egypt,2011,42.0
101606,Inequality in education (%),EGY,Egypt,2011,40.9
101706,Inequality in income (%),EGY,Egypt,2011,14.2
101806,Inequality in life expectancy (%),EGY,Egypt,2011,13.9
103006,Mean years of schooling (years),EGY,Egypt,2011,6.662
103206,Life expectancy index,EGY,Egypt,2011,0.777584615
103606,Income index,EGY,Egypt,2011,0.697993092
103706,Education index,EGY,Egypt,2011,0.555911389
120606,"Life expectancy at birth, female (years)",EGY,Egypt,2011,72.787
121106,"Life expectancy at birth, male (years)",EGY,Egypt,2011,68.391
123306,"Expected years of schooling, female (years)",EGY,Egypt,2011,11.7906
123406,"Expected years of schooling, male (years)",EGY,Egypt,2011,12.2347
123506,"Estimated gross national income per capita, female (2017 PPP $)",EGY,Egypt,2011,4161.32428
123606,"Estimated gross national income per capita, male (2017 PPP $)",EGY,Egypt,2011,16028.98843
132806,Population under age 5 (millions),EGY,Egypt,2011,10.152668
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",EGY,Egypt,2011,25.13351
135006,Coefficient of human inequality,EGY,Egypt,2011,23.0
136906,"Human Development Index (HDI), female",EGY,Egypt,2011,0.607667208
137006,"Human Development Index (HDI), male",EGY,Egypt,2011,0.710386092
137506,Human Development Index (HDI),EGY,Egypt,2011,0.671
138806,Inequality-adjusted HDI (IHDI),EGY,Egypt,2011,0.509
164406,Adjusted net savings (% of GNI),EGY,Egypt,2011,4.849123
178306,Gross capital formation (% of GDP),EGY,Egypt,2011,17.103056
182106,"Malaria incidence (per 1,000 people at risk)",EGY,Egypt,2011,0.0
194906,GDP per capita (2017 PPP $),EGY,Egypt,2011,10302.44297
195206,Population using safely managed sanitation services (%),EGY,Egypt,2011,58.0
195706,Gross national income (GNI) per capita (constant 2017 PPP$),EGY,Egypt,2011,10157.17419
23806,Population with at least some secondary education (% ages 25 and older),IND,India,2011,37.47425
23906,"Population with at least some secondary education, female (% ages 25 and older)",IND,India,2011,27.6706
24006,"Population with at least some secondary education, male (% ages 25 and older)",IND,India,2011,47.0304
24106,"Mean years of schooling, female (years)",IND,India,2011,3.858
24206,"Mean years of schooling, male (years)",IND,India,2011,7.354
46006,Mobile phone subscriptions (per 100 people),IND,India,2011,71.4925
57206,"Mortality rate, infant (per 1,000 live births)",IND,India,2011,43.003936
57506,"Mortality rate, under-five (per 1,000 live births)",IND,India,2011,55.09313
57806,"Mortality rate, female adult (per 1,000 people)",IND,India,2011,153.377
57906,"Mortality rate, male adult (per 1,000 people)",IND,India,2011,223.488
63206,"Gross enrolment ratio, primary (% of primary school-age population)",IND,India,2011,108.32336
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",IND,India,2011,66.2507
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",IND,India,2011,22.76465
68606,Gender Inequality Index (GII),IND,India,2011,0.585
69206,Life expectancy at birth (years),IND,India,2011,67.13
69706,Expected years of schooling (years),IND,India,2011,11.31447
71406,Inequality-adjusted education index,IND,India,2011,0.291666573
71506,Inequality-adjusted life expectancy index,IND,India,2011,0.528581077
71606,Inequality-adjusted income index,IND,India,2011,0.486210026
73506,Overall loss in HDI due to inequality (%),IND,India,2011,28.23129252
89006,"Maternal mortality ratio (deaths per 100,000 live births)",IND,India,2011,197.0
101406,"Literacy rate, adult (% ages 15 and older)",IND,India,2011,69.30256
101606,Inequality in education (%),IND,India,2011,40.6
101706,Inequality in income (%),IND,India,2011,14.7
101806,Inequality in life expectancy (%),IND,India,2011,27.1
103006,Mean years of schooling (years),IND,India,2011,5.30191
103206,Life expectancy index,IND,India,2011,0.725076923
103606,Income index,IND,India,2011,0.570000031
103706,Education index,IND,India,2011,0.491021167
120606,"Life expectancy at birth, female (years)",IND,India,2011,68.218
121106,"Life expectancy at birth, male (years)",IND,India,2011,66.115
123306,"Expected years of schooling, female (years)",IND,India,2011,10.9829
123406,"Expected years of schooling, male (years)",IND,India,2011,11.3685
123506,"Estimated gross national income per capita, female (2017 PPP $)",IND,India,2011,1674.760126
123606,"Estimated gross national income per capita, male (2017 PPP $)",IND,India,2011,6822.879393
132806,Population under age 5 (millions),IND,India,2011,127.204781
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",IND,India,2011,7.70268
135006,Coefficient of human inequality,IND,India,2011,27.46666667
136906,"Human Development Index (HDI), female",IND,India,2011,0.506392315
137006,"Human Development Index (HDI), male",IND,India,2011,0.644419642
137506,Human Development Index (HDI),IND,India,2011,0.588
138806,Inequality-adjusted HDI (IHDI),IND,India,2011,0.422
149206,Government expenditure on education (% of GDP),IND,India,2011,3.79618
164406,Adjusted net savings (% of GNI),IND,India,2011,21.938128
178306,Gross capital formation (% of GDP),IND,India,2011,39.590411
182106,"Malaria incidence (per 1,000 people at risk)",IND,India,2011,14.7553
194906,GDP per capita (2017 PPP $),IND,India,2011,4391.797027
195706,Gross national income (GNI) per capita (constant 2017 PPP$),IND,India,2011,4352.963324
23806,Population with at least some secondary education (% ages 25 and older),MDA,Moldova (Republic of),2011,94.3195
23906,"Population with at least some secondary education, female (% ages 25 and older)",MDA,Moldova (Republic of),2011,92.58181
24006,"Population with at least some secondary education, male (% ages 25 and older)",MDA,Moldova (Republic of),2011,96.341
24106,"Mean years of schooling, female (years)",MDA,Moldova (Republic of),2011,11.0721
24206,"Mean years of schooling, male (years)",MDA,Moldova (Republic of),2011,11.2367
46006,Mobile phone subscriptions (per 100 people),MDA,Moldova (Republic of),2011,78.8706
46106,Primary school dropout rate (% of primary school cohort),MDA,Moldova (Republic of),2011,4.21749
57206,"Mortality rate, infant (per 1,000 live births)",MDA,Moldova (Republic of),2011,14.586064
57506,"Mortality rate, under-five (per 1,000 live births)",MDA,Moldova (Republic of),2011,16.969336
57806,"Mortality rate, female adult (per 1,000 people)",MDA,Moldova (Republic of),2011,111.523
57906,"Mortality rate, male adult (per 1,000 people)",MDA,Moldova (Republic of),2011,261.973
63206,"Gross enrolment ratio, primary (% of primary school-age population)",MDA,Moldova (Republic of),2011,93.60298
63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",MDA,Moldova (Republic of),2011,87.71937
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",MDA,Moldova (Republic of),2011,39.44804
68606,Gender Inequality Index (GII),MDA,Moldova (Republic of),2011,0.245
69206,Life expectancy at birth (years),MDA,Moldova (Republic of),2011,70.119
69706,Expected years of schooling (years),MDA,Moldova (Republic of),2011,11.78789
71406,Inequality-adjusted education index,MDA,Moldova (Republic of),2011,0.656405811
71506,Inequality-adjusted life expectancy index,MDA,Moldova (Republic of),2011,0.684702646
71606,Inequality-adjusted income index,MDA,Moldova (Republic of),2011,0.559913257
73506,Overall loss in HDI due to inequality (%),MDA,Moldova (Republic of),2011,12.23922114
89006,"Maternal mortality ratio (deaths per 100,000 live births)",MDA,Moldova (Republic of),2011,21.0
101606,Inequality in education (%),MDA,Moldova (Republic of),2011,6.1
101706,Inequality in income (%),MDA,Moldova (Republic of),2011,18.9
101806,Inequality in life expectancy (%),MDA,Moldova (Republic of),2011,11.2
103006,Mean years of schooling (years),MDA,Moldova (Republic of),2011,11.14819
103206,Life expectancy index,MDA,Moldova (Republic of),2011,0.771061538
103606,Income index,MDA,Moldova (Republic of),2011,0.690398591
103706,Education index,MDA,Moldova (Republic of),2011,0.699047722
120606,"Life expectancy at birth, female (years)",MDA,Moldova (Republic of),2011,74.22
121106,"Life expectancy at birth, male (years)",MDA,Moldova (Republic of),2011,66.014
123306,"Expected years of schooling, female (years)",MDA,Moldova (Republic of),2011,12.1011
123406,"Expected years of schooling, male (years)",MDA,Moldova (Republic of),2011,11.4844
123506,"Estimated gross national income per capita, female (2017 PPP $)",MDA,Moldova (Republic of),2011,8443.723746
123606,"Estimated gross national income per capita, male (2017 PPP $)",MDA,Moldova (Republic of),2011,10970.9265
132806,Population under age 5 (millions),MDA,Moldova (Republic of),2011,0.224076
133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",MDA,Moldova (Republic of),2011,77.14787
135006,Coefficient of human inequality,MDA,Moldova (Republic of),2011,12.06666667
136906,"Human Development Index (HDI), female",MDA,Moldova (Republic of),2011,0.721768751
137006,"Human Development Index (HDI), male",MDA,Moldova (Republic of),2011,0.716186007
137506,Human Development Index (HDI),MDA,Moldova (Republic of),2011,0.719
138806,Inequality-adjusted HDI (IHDI),MDA,Moldova (Republic of),2011,0.631
149206,Government expenditure on education (% of GDP),MDA,Moldova (Republic of),2011,7.13638
164406,Adjusted net savings (% of GNI),MDA,Moldova (Republic of),2011,11.945535
178306,Gross capital formation (% of GDP),MDA,Moldova (Republic of),2011,24.048671
182806,Population using safely managed drinking-water services (%),MDA,Moldova (Republic of),2011,65.0
194906,GDP per capita (2017 PPP $),MDA,Moldova (Republic of),2011,9052.86654
195706,Gross national income (GNI) per capita (constant 2017 PPP$),MDA,Moldova (Republic of),2011,9659.135218
23806,Population with at least some secondary education (% ages 25 and older),CAF,Central African Republic,2010,18.06
23906,"Population with at least some secondary education, female (% ages 25 and older)",CAF,Central African Republic,2010,10.11
24006,"Population with at least some secondary education, male (% ages 25 and older)",CAF,Central African Republic,2010,26.72
24106,"Mean years of schooling, female (years)",CAF,Central African Republic,2010,2.35
24206,"Mean years of schooling, male (years)",CAF,Central African Republic,2010,5.7349
38406,Multidimensional poverty index (MPI),CAF,Central African Republic,2010,0.4648637
38506,"Population in multidimensional poverty, intensity of deprivation (%)",CAF,Central African Republic,2010,58.57636
38606,"Population in multidimensional poverty, headcount (%)",CAF,Central African Republic,2010,79.36029
46006,Mobile phone subscriptions (per 100 people),CAF,Central African Republic,2010,22.3224
46106,Primary school dropout rate (% of primary school cohort),CAF,Central African Republic,2010,53.52718
47906,Median age (years),CAF,Central African Republic,2010,17.723
57206,"Mortality rate, infant (per 1,000 live births)",CAF,Central African Republic,2010,101.362858
57506,"Mortality rate, under-five (per 1,000 live births)",CAF,Central African Republic,2010,150.022814
57806,"Mortality rate, female adult (per 1,000 people)",CAF,Central African Republic,2010,463.91
57906,"Mortality rate, male adult (per 1,000 people)",CAF,Central African Republic,2010,484.22
63206,"Gross enrolment ratio, primary (% of primary school-age population)",CAF,Central African Republic,2010,87.33161
63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",CAF,Central African Republic,2010,2.67115
68606,Gender Inequality Index (GII),CAF,Central African Republic,2010,0.693
69206,Life expectancy at birth (years),CAF,Central African Republic,2010,47.312
69706,Expected years of schooling (years),CAF,Central African Republic,2010,6.758745
71406,Inequality-adjusted education index,CAF,Central African Republic,2010,0.165947918
71506,Inequality-adjusted life expectancy index,CAF,Central African Republic,2010,0.210932677
71606,Inequality-adjusted income index,CAF,Central African Republic,2010,0.271516446
73506,Overall loss in HDI due to inequality (%),CAF,Central African Republic,2010,41.91780822
89006,"Maternal mortality ratio (deaths per 100,000 live births)",CAF,Central African Republic,2010,1000.0
101006,Population in severe multidimensional poverty (%),CAF,Central African Republic,2010,54.7229
101406,"Literacy rate, adult (% ages 15 and older)",CAF,Central African Republic,2010,36.75261
101606,Inequality in education (%),CAF,Central African Republic,2010,45.9
101706,Inequality in income (%),CAF,Central African Republic,2010,28.1
101806,Inequality in life expectancy (%),CAF,Central African Republic,2010,49.8
102006,"Population in multidimensional poverty, headcount (thousands) (for the year of the survey)",CAF,Central African Republic,2010,3481.0
103006,Mean years of schooling (years),CAF,Central African Republic,2010,3.57
103206,Life expectancy index,CAF,Central African Republic,2010,0.420184615
103606,Income index,CAF,Central African Republic,2010,0.377630662
103706,Education index,CAF,Central African Republic,2010,0.306742917
117806,Contribution of deprivation in education to the Multidimensional Poverty Index,CAF,Central African Republic,2010,25.73561
117906,Contribution of deprivation in health to the Multidimensional Poverty Index,CAF,Central African Republic,2010,27.79965
118006,Contribution of deprivation in standard of living to the Multidimensional Poverty Index,CAF,Central African Republic,2010,46.46474
120606,"Life expectancy at birth, female (years)",CAF,Central African Republic,2010,48.792
121106,"Life expectancy at birth, male (years)",CAF,Central African Republic,2010,45.82
123306,"Expected years of schooling, female (years)",CAF,Central African Republic,2010,5.4614
